Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range
"2022 Ford Transit Connect Wagon LWB FWD 2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$30,365 – $33,975",13.5 barrels/yr,404 grams/mile, 348 milesTotal Range
"2022 Infiniti Q50 Red Sport 3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$55,950",13.5 barrels/yr,403 grams/mile, 440 milesTotal Range
"2022 Porsche 718 Boxster 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$62,600",13.5 barrels/yr,394 grams/mile, 312 milesTotal Range
"2022 Porsche 718 Boxster T 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$71,700",13.5 barrels/yr,394 grams/mile, 312 milesTotal Range
"2022 Porsche 718 Cayman 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$60,500",13.5 barrels/yr,394 grams/mile, 312 milesTotal Range
"2022 Porsche 718 Cayman T 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$69,600",13.5 barrels/yr,394 grams/mile, 312 milesTotal Range
"2022 Subaru Ascent Limited/Touring/Onyx AWD 2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,20.9,,"$2,400","$38,495 – $45,945",13.5 barrels/yr,401 grams/mile, 425 milesTotal Range
"2022 Audi Q7 quattro 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$57,500 – $73,300",13.5 barrels/yr,406 grams/mile, 495 milesTotal Range
"2022 Honda Passport FWD 3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$38,370",13.5 barrels/yr,405 grams/mile, 429 milesTotal Range
"2022 Infiniti QX60 AWD 3.5 L, 6 cyl, Automatic (S9), Premium Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$49,850 – $64,250",13.5 barrels/yr,407 grams/mile, 429 milesTotal Range
"2022 Lincoln Nautilus AWD 2.0 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$46,590 – $66,710",13.5 barrels/yr,404 grams/mile, 396 milesTotal Range
"2022 Lincoln Nautilus AWD 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$46,590 – $66,710",13.5 barrels/yr,404 grams/mile, 396 milesTotal Range
"2022 Mercedes-Benz Metris (US Postal Long) 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950", ,13.5 barrels/yr,410 grams/mile, 407 milesTotal Range
"2022 Mercedes-Benz Metris (US Postal) 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950", ,13.5 barrels/yr,410 grams/mile, 407 milesTotal Range
"2022 Nissan Pathfinder 4WD Platinum 3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$49,040",13.5 barrels/yr,399 grams/mile, 407 milesTotal Range
"2022 Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",,22MPG2024combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,24,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$29,835 – $39,730",13.5 barrels/yr,411 grams/mile, 396 milesTotal Range
"2022 Volkswagen Atlas 4motion 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,22MPG2024combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,24,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$36,235 – $51,505",13.5 barrels/yr,411 grams/mile, 409 milesTotal Range
"2022 Volkswagen Atlas Cross Sport 4motion 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,22MPG2024combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,24,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$35,535 – $50,805",13.5 barrels/yr,406 grams/mile, 409 milesTotal Range
"2022 Chevrolet Camaro 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG1929combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,29,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950", ,13.5 barrels/yr,385 grams/mile, 418 milesTotal Range
"2022 Chrysler Pacifica 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$37,095 – $54,045",13.5 barrels/yr,401 grams/mile, 418 milesTotal Range
"2022 Chrysler Voyager 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400", ,13.5 barrels/yr,401 grams/mile,Range not available
"2022 Honda Odyssey 3.5 L, 6 cyl, Automatic (S10), Regular Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,18.9,,"$2,400","$33,040 – $48,770",13.5 barrels/yr,394 grams/mile, 429 milesTotal Range
"2022 Infiniti Q60 3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$41,750 – $50,300",13.5 barrels/yr,404 grams/mile, 440 milesTotal Range
"2022 Mercedes-Benz AMG C43 4matic Convertible 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$67,000",13.5 barrels/yr,402 grams/mile, 383 milesTotal Range
"2022 Mercedes-Benz AMG C43 4matic Coupe 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$60,500",13.5 barrels/yr,406 grams/mile, 383 milesTotal Range
"2022 Cadillac CT5 3.0 L, 6 cyl, Automatic (S10), Turbo, Premium Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$37,295 – $42,995",13.5 barrels/yr,405 grams/mile, 374 milesTotal Range
"2022 Chevrolet Blazer FWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$33,400 – $41,100",13.5 barrels/yr,405 grams/mile, 427 milesTotal Range
"2022 GMC Acadia FWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$34,800 – $46,600",13.5 barrels/yr,405 grams/mile, 418 milesTotal Range
"2022 Hyundai Santa Cruz AWD 2.5 L, 4 cyl, Automatic (AM-S8), Turbo, Regular Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,27.8,,"$2,400","$25,940 – $40,170",13.5 barrels/yr,403 grams/mile, 389 milesTotal Range
"2022 Infiniti Q50 AWD 3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$44,100 – $49,800",13.5 barrels/yr,403 grams/mile, 440 milesTotal Range
"2022 Infiniti Q60 AWD 3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$43,750 – $52,300",13.5 barrels/yr,403 grams/mile, 440 milesTotal Range
"2022 Jeep Cherokee 4WD 3.2 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$31,495 – $39,345",13.5 barrels/yr,400 grams/mile, 348 milesTotal Range
"2022 Mercedes-Benz GLE350 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$56,150",13.5 barrels/yr,398 grams/mile, 495 milesTotal Range
"2022 Volvo XC90 T6 AWD 2.0 L, 4 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,22MPG1927combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$58,300 – $65,100",13.5 barrels/yr,405 grams/mile, 414 milesTotal Range
"2022 Acura MDX FWD 3.5 L, 6 cyl, Automatic (S10), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$48,000 – $52,700",13.5 barrels/yr,411 grams/mile, 407 milesTotal Range
"2022 Ford Mustang HO Convertible 2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400", ,13.5 barrels/yr,404 grams/mile, 350 milesTotal Range
"2022 Genesis GV70 AWD 2.5 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$41,500 – $53,100",13.5 barrels/yr,408 grams/mile, 383 milesTotal Range
"2022 Honda Pilot AWD 3.5 L, 6 cyl, Automatic (S9), Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$40,080 – $51,870",13.5 barrels/yr,407 grams/mile, 429 milesTotal Range
"2022 Hyundai Palisade FWD 3.8 L, 6 cyl, Automatic (S8), Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$33,600 – $47,290",13.5 barrels/yr,407 grams/mile, 414 milesTotal Range
"2022 Infiniti Q50 Red Sport  AWD 3.0 L, 6 cyl, Automatic (S7), Turbo, Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$57,950",13.5 barrels/yr,411 grams/mile, 440 milesTotal Range
"2022 Jeep Grand Cherokee 2WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$38,325 – $58,300",13.5 barrels/yr,407 grams/mile,Range not available
"2022 Jeep Grand Cherokee 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$40,325 – $64,780",13.5 barrels/yr,413 grams/mile, 506 milesTotal Range
"2022 Kia Carnival 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$32,300 – $46,300",13.5 barrels/yr,407 grams/mile, 418 milesTotal Range
"2022 Lexus IS 300 AWD 3.5 L, 6 cyl, Automatic (S6), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$41,125",13.5 barrels/yr,407 grams/mile, 383 milesTotal Range
"2022 Lexus IS 350 AWD 3.5 L, 6 cyl, Automatic (S6), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$45,550",13.5 barrels/yr,407 grams/mile, 383 milesTotal Range
"2022 Lexus RC 300 AWD 3.5 L, 6 cyl, Automatic (S6), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$45,510 – $49,465",13.5 barrels/yr,407 grams/mile, 383 milesTotal Range
"2022 Lexus RC 350 AWD 3.5 L, 6 cyl, Automatic (S6), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$47,915 – $51,830",13.5 barrels/yr,407 grams/mile, 383 milesTotal Range
"2022 Lexus RX 350 AWD 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,17.7,,"$2,400","$47,320 – $53,200",13.5 barrels/yr,405 grams/mile, 422 milesTotal Range
"2022 Lexus RX 350 L 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$48,750 – $54,750",13.5 barrels/yr,407 grams/mile, 422 milesTotal Range
"2022 Mercedes-Benz GLE350 4matic 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,27.0,,"$2,950","$58,650",13.5 barrels/yr,402 grams/mile, 495 milesTotal Range
"2022 Subaru WRX 2.4 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,26.0,,"$2,950","$29,605 – $42,395",13.5 barrels/yr,407 grams/mile, 365 milesTotal Range
"2022 Chevrolet Colorado 2WD 2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",,22MPG1925combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$25,200 – $34,800",13.5 barrels/yr,413 grams/mile, 462 milesTotal Range
"2022 GMC Canyon 2WD 2.5 L, 4 cyl, Automatic 6-spd, Regular Gasoline",,22MPG1925combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$26,800 – $41,200",13.5 barrels/yr,413 grams/mile, 462 milesTotal Range
"2022 Mercedes-Benz AMG GLA45 4matic 2.0 L, 4 cyl, Automatic (AM8), Turbo, Premium Gasoline",,22MPG1925combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$54,950",13.5 barrels/yr,409 grams/mile, 297 milesTotal Range
"2022 Porsche 718 Boxster S 2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,22MPG1925combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$74,600",13.5 barrels/yr,410 grams/mile, 372 milesTotal Range
"2022 Porsche 718 Cayman S 2.5 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,22MPG1925combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$72,500",13.5 barrels/yr,410 grams/mile, 372 milesTotal Range
"2022 Chevrolet Camaro 3.6 L, 6 cyl, Automatic (S10), Regular Gasoline",,22MPG1829combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,18,29,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400", ,13.5 barrels/yr,404 grams/mile, 418 milesTotal Range
"2022 Lexus LS 500 3.4 L, 6 cyl, Automatic (S10), Turbo, Premium Gasoline",,22MPG1829combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,18,29,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$76,100 – $79,700",13.5 barrels/yr,404 grams/mile, 477 milesTotal Range
"2022 Cadillac XT5 Hearse AWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,21MPG2023combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,23,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,425 grams/mile,Range not available
"2022 Cadillac XT5 Hearse FWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,21MPG2023combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,23,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,425 grams/mile,Range not available
"2022 Cadillac XT5 Limo AWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,21MPG2023combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,23,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,425 grams/mile,Range not available
"2022 Cadillac XT5 Limo FWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,21MPG2023combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,23,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,425 grams/mile,Range not available
"2022 Toyota Tacoma 2WD 2.7 L, 4 cyl, Automatic (S6), Regular Gasoline",,21MPG2023combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,23,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$27,150 – $39,905",14.2 barrels/yr,423 grams/mile, 443 milesTotal Range
"2022 Cadillac XT5 FWD 3.6 L, 6 cyl, Automatic (S9), Regular Gasoline",,21MPG1926combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$43,995 – $48,795",14.2 barrels/yr,419 grams/mile, 399 milesTotal Range
"2022 Cadillac XT6 FWD 3.6 L, 6 cyl, Automatic (S9), Regular Gasoline",,21MPG1926combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$48,595 – $52,995",14.2 barrels/yr,419 grams/mile, 399 milesTotal Range
"2022 Chevrolet Blazer AWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,21MPG1926combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$36,100 – $44,000",14.2 barrels/yr,417 grams/mile, 456 milesTotal Range
"2022 Dodge Durango RWD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,21MPG1926combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$37,760 – $55,160",14.2 barrels/yr,414 grams/mile, 517 milesTotal Range
"2022 GMC Acadia AWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,21MPG1926combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$37,100 – $48,600",14.2 barrels/yr,417 grams/mile, 456 milesTotal Range
